,id,timestamp,product_id,estimated_stock_pct
0,4220e505-c247-478d-9831-6b9f87a4488a,2022-03-07 12:13:02,f658605e-75f3-4fed-a655-c0903f344427,0.75
1,f2612b26-fc82-49ea-8940-0751fdd4d9ef,2022-03-07 16:39:46,de06083a-f5c0-451d-b2f4-9ab88b52609d,0.48
2,989a287f-67e6-4478-aa49-c3a35dac0e2e,2022-03-01 18:17:43,ce8f3a04-d1a4-43b1-a7c2-fa1b8e7674c8,0.58
3,af8e5683-d247-46ac-9909-1a77bdebefb2,2022-03-02 14:29:09,c21e3ba9-92a3-4745-92c2-6faef73223f7,0.79
4,08a32247-3f44-4002-85fb-c198434dd4bb,2022-03-02 13:46:18,7f478817-aa5b-44e9-9059-8045228c9eb0,0.22
5,98550364-b9c1-42e2-8852-a0e884daf960,2022-03-01 14:51:16,0f493675-d59d-45dd-9406-084932bf41c1,0.04
6,35da168d-715e-4ca1-8755-d317cee4e9b9,2022-03-03 12:59:14,e22ea344-cea3-42fe-bb97-9a99fa7c6987,0.03
7,b00838b1-59a6-4f85-81fe-986ed0e46fc2,2022-03-01 12:35:30,a3ec02dd-a6be-4fc0-a8d1-ef34a2addca0,0.56
8,4478f269-e631-465f-b490-0d8629dd138d,2022-03-07 13:45:06,21f8aa00-bc6e-4c9d-8acf-2d3bb740f30b,0.89
9,ca95cb50-26cb-4d87-8819-baefd68de5d9,2022-03-05 09:18:11,de06083a-f5c0-451d-b2f4-9ab88b52609d,0.99
10,2bdfc59b-0f0e-45df-bbc2-e4ac9fcd4180,2022-03-07 16:53:12,3c4d8881-cec2-4a4f-8915-74140a3c6db7,0.06
11,245ce496-f39a-4328-a211-0faa0c2eac20,2022-03-06 14:15:27,5ac95f45-65d3-4ef0-8689-3ff0d9059362,0.02
12,383badab-ecef-4649-9a80-684a25b559f8,2022-03-01 11:26:01,6370633a-ac41-42a1-a29e-56c14d63786f,0.38
13,4922a2d4-f0c5-4f3b-a357-bd80f6c50c5d,2022-03-05 15:32:31,3c5686eb-27fd-4ff2-80a5-975cc1898d40,0.75
14,5b498395-7401-423e-8118-ed759c66a156,2022-03-01 15:49:43,c9efdd15-3719-474a-8460-e1b77912c4a2,0.62
15,fb72cb50-ce26-48a3-bb2e-9da413602015,2022-03-03 16:08:23,e192d4a3-6458-41ae-a6ba-135ed1d4f0fc,0.8
16,09127e3e-0c7c-418c-8781-98ec5ce4f16e,2022-03-05 15:08:51,7e33937d-7b4d-426c-a72f-382485b6df26,0.38
17,00658d99-ac25-41e6-9c29-09b3b2ce1673,2022-03-01 19:27:10,c21e3ba9-92a3-4745-92c2-6faef73223f7,0.74
18,838fbdc7-b851-43bd-bd3a-e6d3251023f5,2022-03-01 19:15:05,21b94d7d-5ff9-4a69-aa1e-77d37e8068bf,0.17
19,d2917acc-7aac-40fc-aa78-c2f2c75190ea,2022-03-05 16:08:58,74808ebf-57da-45d2-ab84-cb2cf2a2a797,0.42
20,645aac1d-8ebe-4f09-9911-471d9fcbab1b,2022-03-01 16:24:39,e2cd61ba-d5b1-4515-982b-261da2b05f18,0.51
21,441b5906-b52c-4833-aabd-e60c7032d638,2022-03-04 19:01:19,75d576b8-dab5-4663-9523-ec5f07819535,0.88
22,3311d044-0219-439b-897d-a10179f1594b,2022-03-07 11:30:00,a3ec02dd-a6be-4fc0-a8d1-ef34a2addca0,0.66
23,6cc47611-5a9f-42fa-9f6d-5a49b1000744,2022-03-01 11:07:50,7cb00b7d-207a-4179-8f47-297f7f15c555,0.86
24,589c4cd5-2df8-48f8-9568-a6d2f3699cc1,2022-03-01 14:27:35,cb348f80-8092-496e-91c8-af88d817ec42,0.23
25,728c2f89-5279-4b9a-9229-9a11066a3518,2022-03-05 15:46:43,ecac012c-1dec-41d4-9ebd-56fb7166f6d9,0.24
26,85b8b66b-2829-4db5-93d0-609921152756,2022-03-04 15:17:33,add047b6-5946-49ff-8d86-17c0a7bfb763,0.58
27,151ea052-ad4b-4d66-afee-b0ab8ed1f528,2022-03-02 13:33:28,583b2bb8-926d-4f7d-9c4f-cafbe5b7172a,0.77
28,ec170e97-d06d-43b2-b928-d8989b2e1dfc,2022-03-02 13:43:07,d6ccd088-11be-4c25-aa1f-ea87c01a04db,0.15
29,4009a116-4beb-4694-a16b-32e02cb3c26b,2022-03-02 11:22:52,486059c8-a06f-4c4d-9938-5e8cca00cbb7,0.03
30,11b7d765-948d-4904-b5fa-deae49317cb8,2022-03-07 15:53:01,d97d5201-cb25-4ebe-ab50-3dac232d95b6,0.08
31,c5dfd7e3-2d62-4731-a074-27a403394260,2022-03-07 12:05:19,26583d39-21dd-4404-9f95-ceda18a26be4,0.37
32,3255e121-dbc9-457a-af13-0cdf4d8cb5b4,2022-03-06 09:42:19,ec4aa84b-bcb9-4b6a-b5ef-1ab2462e15a0,0.16
33,03a7a8fc-b35d-4a8c-b475-20b765ad415f,2022-03-03 15:27:25,707e4237-191c-4cc9-85af-383a6c1cb2ab,0.33
34,2afaf878-aa93-49a1-9445-54d52b73e4cb,2022-03-03 13:11:23,7f5e86e6-f06f-45f6-bf44-27b095c9ad1d,0.34
35,ab484c55-a70f-4a3e-929a-ccc715550671,2022-03-07 17:10:14,42d00f15-6ec0-48d8-9e0c-f1324dc1a4da,0.97
36,bdaa0a93-a0f8-46df-99e1-0e6aee6cfb11,2022-03-02 09:10:13,7bca9562-cea2-4f23-9ea0-14b532531af2,0.35
37,27b9bd63-9724-455e-8571-c1977472c2da,2022-03-05 14:27:15,b5c56c3f-b5c0-42b4-afb2-54fdd1dd488a,1.0
38,1cbe95f0-0a87-4def-8a8b-8ae1b63c135b,2022-03-04 19:58:10,5adfc643-aa8e-4140-b2c3-98a946444632,0.05
39,4bff9b96-1786-4920-bdd9-f17db683f1b5,2022-03-04 12:44:37,e3dcd026-ef70-4bcf-8e77-71d6740f042d,0.61
40,a646514c-71e3-4be2-b42a-217219266ec2,2022-03-06 15:50:46,891e242e-4e58-469f-8de1-a60ffa8eb286,0.06
41,fa1475ab-c158-4ebb-8bfb-7d194f564f2b,2022-03-05 10:09:07,32a2ea10-8010-4046-bf34-2117692ebd4a,0.3
42,5b37bbbd-c49f-48b8-91ed-8b4161509d0e,2022-03-01 15:53:25,4e5ee8d4-6c3e-4dc3-b5eb-99d72d1348f0,0.58
43,e1cc7c68-2601-4d2e-bc8e-1123e61a6661,2022-03-03 16:15:18,4061b578-318d-4d23-899b-1c3e11192a09,0.03
44,040a49d5-f544-43fc-ae4c-1c3cf04187d1,2022-03-06 17:28:55,049b2171-0eeb-4a3e-bf98-0c290c7821da,0.76
45,820743b7-de31-4a0a-a592-93fc8b76c097,2022-03-02 17:30:50,049b2171-0eeb-4a3e-bf98-0c290c7821da,0.66
46,b07b69a7-e83c-44a3-9ddc-7d32e2fa0e6a,2022-03-04 17:21:35,c4355226-5f80-40ab-b3aa-de4344834a5d,0.81
47,68cd6f4d-330b-4699-9443-b68245a824c7,2022-03-03 14:36:06,0e4c10f4-77bc-4c67-86b2-b4da5ded19bf,0.02
48,e6d15f5f-88ef-46b7-8aa3-651e79acdffd,2022-03-01 17:25:37,6f90377e-bf10-44bb-8b76-d4b3a520f31e,0.7
49,87f0ea07-4b5c-4433-acf7-edef5557409e,2022-03-03 12:41:41,fbeb39cc-8cd0-4143-bdfb-77658a02dec9,0.44
50,5e84e295-51d2-454a-8887-55f281bab7a0,2022-03-02 11:50:58,2cee124c-ca13-4b13-a20a-253900ca2b81,0.23
51,a714489d-0e8f-4d76-bc99-b1b7a40879ed,2022-03-07 09:16:44,3cf08828-7cff-47f4-8bfb-1c7aa3b2b407,0.37
52,90e89899-d216-4c77-9cb2-a58647d2cd64,2022-03-06 09:47:26,95a6c33e-121a-41b4-be1f-0299d535f748,0.81
53,0322ce17-e935-4588-b93f-d9ce190be5de,2022-03-06 14:42:47,fcc9e0ca-ad36-4925-8306-4369afd6cd41,0.77
54,e648d1da-4935-4328-a521-d9d9e5433dc3,2022-03-02 16:27:59,4e7af07f-e739-4e42-b4a8-b3758acc1e8f,0.2
55,ca0d5fa6-a863-46d1-98f2-32a51dea1a83,2022-03-05 19:01:23,f3bec808-bee0-4597-a129-53a3a2805a43,0.38
56,ed754b80-6e6a-4f63-9ac9-6892b3719a7b,2022-03-07 09:08:37,ad81b46c-bf38-41cf-9b54-5fe7f5eba93e,0.37
57,2b78ecbe-8905-4288-97ea-337576fe429e,2022-03-05 16:04:29,3bae2d8d-a9b7-46cf-ad0a-cf268768d934,0.76
58,7f43b915-3bb1-42c2-81ab-993066795ccf,2022-03-06 09:14:52,79eab594-7c8c-4868-af6d-3bf0996b5010,0.57
59,53d1d870-1850-4a20-94cf-b7fcf313fa44,2022-03-06 12:01:36,7b3efcb0-d2c6-4155-997f-758d80922ae6,0.89
60,8ddf77ff-86d2-4044-b4be-c435fcb45fb9,2022-03-06 18:48:19,42d00f15-6ec0-48d8-9e0c-f1324dc1a4da,0.77
61,e6641ffb-5866-4fa2-8e1d-44b9e8e75e88,2022-03-01 10:46:43,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,0.63
62,0fb4c6a1-f5f8-48d3-b716-f08f9c0942ec,2022-03-07 13:19:43,cc3a1429-09d7-4ded-bec3-7d90d1b344fc,0.82
63,77bfc023-9950-41e6-91d4-fe484b6b1b21,2022-03-02 13:11:02,35cebec1-30a4-4ec9-859a-019375890da7,0.17
64,c9402244-77ea-4fb0-9528-587ee78925a6,2022-03-07 13:58:11,49f7d4a9-713a-4824-b378-aebb33ff8b2f,0.58
65,d1e4db56-3e8a-4f6e-bd15-bb9e7e54846c,2022-03-02 11:40:16,6370633a-ac41-42a1-a29e-56c14d63786f,0.02
66,8f2b08b0-ec54-45c4-8b1e-01172ddcc4b6,2022-03-06 10:51:12,4e5ee8d4-6c3e-4dc3-b5eb-99d72d1348f0,0.11
67,420ca3ee-4020-4238-a4b7-8e0eb74bb0ff,2022-03-04 11:16:52,03f0b20e-3b5b-444f-bc39-cdfa2523d4bc,0.19
68,678b9be9-8223-491e-895a-26180774df15,2022-03-04 13:36:31,e22d5756-f645-4305-bb23-6cbdf0104c36,0.97
69,fd42433e-0cee-478b-bb4f-218595110bcc,2022-03-05 13:58:41,89968f6a-b575-46ff-b71e-2238826be41b,0.27
70,cc235b71-78e3-487f-9a5a-14ff440c5504,2022-03-01 17:46:13,8850dc95-5d7f-4f18-ba68-78ec90755ed1,0.28
71,4af04b61-262e-45fb-b3e6-eadbfdbf72eb,2022-03-03 16:49:30,35cebec1-30a4-4ec9-859a-019375890da7,0.08
72,4ad0ce16-c58f-449d-9ca1-f45ca2f69392,2022-03-03 12:19:20,3bc41fec-bf85-4354-b832-d56751d2f283,0.69
73,ea861376-03d2-4357-8dce-ce6f5746763b,2022-03-05 10:42:00,3bc41fec-bf85-4354-b832-d56751d2f283,0.91
74,514991fd-042c-4927-ac82-471bf83b645b,2022-03-05 18:50:05,a3ec02dd-a6be-4fc0-a8d1-ef34a2addca0,0.02
75,da20960f-569d-4fb2-9dcb-77b3d3f79238,2022-03-07 14:20:57,c21e3ba9-92a3-4745-92c2-6faef73223f7,0.14
76,34ee4fa9-7024-43df-a4d6-a71d8b5a3e80,2022-03-01 09:22:03,f658605e-75f3-4fed-a655-c0903f344427,0.77
77,2ff6e9da-ec6f-43d6-b089-5292f8b6bf68,2022-03-06 18:48:06,4a5b62f3-755f-4b82-9eaa-2e124d02d203,0.68
78,0ed43194-59bd-43ee-998c-ce21f98822cb,2022-03-04 10:02:22,107cb949-f28d-4a4d-969b-05d17f0f53a8,0.9
79,01a9492f-3774-4a5b-beca-220239da9eb3,2022-03-01 17:25:08,3cf08828-7cff-47f4-8bfb-1c7aa3b2b407,0.97
80,b7cc75aa-3689-4aa3-9499-93645c8e1d63,2022-03-04 09:51:17,0e4c10f4-77bc-4c67-86b2-b4da5ded19bf,0.37
81,51b0c5ce-ea8f-4edc-a3d5-49300f4fb7e7,2022-03-06 17:28:01,459e1043-9c56-4c44-8aab-0f384fed51af,0.01
82,30143ae1-56c5-443d-bd02-25f0b061a997,2022-03-03 17:54:47,323bd298-7417-45df-b9a6-28bfd9c5b09a,0.24
83,4d094d2d-42fc-4a60-9867-caf730f77544,2022-03-02 15:49:09,8fa6efd6-0cd5-4263-9ca9-6b8fd6ef0e3e,0.57
84,0de593a6-d8f8-4c42-a4d4-cb67232b1dbe,2022-03-02 15:52:35,4e4ad9f3-86ca-44a3-bb89-9256bde27f9e,0.56
85,71f8e826-5d1a-48d6-a2fe-e1d32dbcfab3,2022-03-06 18:28:19,2360f50e-a196-42a0-82c2-b4f58de498e8,0.69
86,0db3396b-68e9-432f-a70c-a11b435e93eb,2022-03-06 09:11:52,cb8ce677-5883-46e8-9c85-bf1c88841ef9,0.74
87,49054ef9-bf2c-4522-8ead-36ba2fa2210f,2022-03-02 10:39:29,5da0c0fa-c01e-47a6-85b6-2bfb994fb96a,0.87
88,0cf81168-6bd1-475f-bad9-30712b3a5c19,2022-03-07 12:13:04,6f90377e-bf10-44bb-8b76-d4b3a520f31e,0.58
89,95ac0f25-0956-4ba1-9b6e-19208d32b304,2022-03-06 15:54:28,e22d5756-f645-4305-bb23-6cbdf0104c36,0.34
90,12de7e48-21ac-4de5-8554-77a718732a3b,2022-03-03 14:47:25,459e1043-9c56-4c44-8aab-0f384fed51af,0.03
91,50daa0ce-6d95-4d53-b517-02f6fb9490dd,2022-03-03 09:53:03,c4355226-5f80-40ab-b3aa-de4344834a5d,0.27
92,780b668d-4145-4747-baaf-40acfe96e459,2022-03-01 15:26:07,508c8cb7-6447-4c2f-8843-84aeac9b0aad,0.36
93,cca6a2c9-690b-4a90-acdc-b2e865ba7668,2022-03-01 10:46:14,93577f2e-d6cf-4a4f-aee6-4b4aa1e13924,0.3
94,9378e4f4-7d84-4d34-bd0c-2b1825588ed6,2022-03-05 16:30:12,b2dfc42b-cf7f-458d-a2d4-9640e19b5c73,0.8
95,bd365390-ccb7-47e3-99ec-b3d2f49796e3,2022-03-05 09:44:58,7e33937d-7b4d-426c-a72f-382485b6df26,0.69
96,5cd417b8-1ac9-436a-8006-4d22cd6ed063,2022-03-06 19:01:05,abc7ecb4-9cbf-4276-8d2d-7bdac2ae5e9f,0.41
